c,idnew,trtid4,geoid10
7,9953,48201251902,"48201251902"
10,9954,48201252000,"48201252000"
6,9955,48201252100,"48201252100"
4,9956,48201252200,"48201252200"
4,9957,48201252301,"48201252301"
4,9958,48201252302,"48201252302"
4,9959,48201252400,"48201252400"
4,9960,48201252500,"48201252500"
4,9961,48201252600,"48201252600"
4,9962,48201252700,"48201252700"
4,9963,48201252800,"48201252800"
4,9964,48201252900,"48201252900"
4,9965,48201253000,"48201253000"
4,9966,48201253100,"48201253100"
4,9967,48201253200,"48201253200"
4,9968,48201253300,"48201253300"
4,9969,48201253400,"48201253400"
5,9970,48201253500,"48201253500"
4,9971,48201253600,"48201253600"
6,9972,48201253700,"48201253700"
9,9973,48201253800,"48201253800"
11,9974,48201253900,"48201253900"
1,9975,48201254000,"48201254000"
1,9976,48201254100,"48201254100"
1,9977,48201254200,"48201254200"
6,9978,48201254300,"48201254300"
1,9979,48201254400,"48201254400"
1,9980,48201254500,"48201254500"
1,9981,48201254600,"48201254600"
1,9982,48201254700,"48201254700"
1,9983,48201310100,"48201310100"
9,9984,48201310200,"48201310200"
1,9985,48201310300,"48201310300"
1,9986,48201310400,"48201310400"
1,9987,48201310500,"48201310500"
1,9988,48201310600,"48201310600"
1,9989,48201310700,"48201310700"
1,9990,48201310800,"48201310800"
1,9991,48201310900,"48201310900"
9,9992,48201311000,"48201311000"
9,9993,48201311100,"48201311100"
9,9994,48201311200,"48201311200"
2,9995,48201311300,"48201311300"
8,9996,48201311400,"48201311400"
5,9997,48201311500,"48201311500"
5,9998,48201311600,"48201311600"
5,9999,48201311700,"48201311700"
5,10000,48201311800,"48201311800"
5,10001,48201311900,"48201311900"
5,10002,48201312000,"48201312000"
4,10003,48201312100,"48201312100"
5,10004,48201312200,"48201312200"
5,10005,48201312300,"48201312300"
7,10006,48201312400,"48201312400"
5,10007,48201312500,"48201312500"
5,10008,48201312600,"48201312600"
5,10009,48201312700,"48201312700"
5,10010,48201312800,"48201312800"
5,10011,48201312900,"48201312900"
5,10012,48201313000,"48201313000"
5,10013,48201313100,"48201313100"
5,10014,48201313200,"48201313200"
5,10015,48201313300,"48201313300"
5,10016,48201313400,"48201313400"
5,10017,48201313500,"48201313500"
5,10018,48201313600,"48201313600"
5,10019,48201313700,"48201313700"
5,10020,48201313800,"48201313800"
5,10021,48201313900,"48201313900"
5,10022,48201314001,"48201314001"
5,10023,48201314002,"48201314002"
4,10024,48201314300,"48201314300"
5,10025,48201314400,"48201314400"
5,10026,48201320100,"48201320100"
5,10027,48201320200,"48201320200"
5,10028,48201320500,"48201320500"
7,10029,48201320601,"48201320601"
11,10030,48201320602,"48201320602"
11,10031,48201320700,"48201320700"
5,10032,48201320800,"48201320800"
5,10033,48201320900,"48201320900"
7,10034,48201321000,"48201321000"
11,10035,48201321100,"48201321100"
5,10036,48201321200,"48201321200"
4,10037,48201321300,"48201321300"
1,10038,48201321401,"48201321401"
1,10039,48201321402,"48201321402"
1,10040,48201321500,"48201321500"
1,10041,48201321600,"48201321600"
1,10042,48201321700,"48201321700"
2,10043,48201321800,"48201321800"
1,10044,48201321900,"48201321900"
2,10045,48201322000,"48201322000"
5,10046,48201322100,"48201322100"
3,10047,48201322200,"48201322200"
7,10048,48201322600,"48201322600"
1,10049,48201322700,"48201322700"
1,10050,48201322800,"48201322800"
1,10051,48201322900,"48201322900"
1,10052,48201323000,"48201323000"
1,10053,48201323100,"48201323100"
1,10054,48201323200,"48201323200"
1,10055,48201323300,"48201323300"
1,10056,48201323400,"48201323400"
1,10057,48201323500,"48201323500"
1,10058,48201323600,"48201323600"
1,10059,48201323701,"48201323701"
1,10060,48201323702,"48201323702"
1,10061,48201323801,"48201323801"
1,10062,48201323802,"48201323802"
1,10063,48201323900,"48201323900"
2,10064,48201324000,"48201324000"
5,10065,48201324100,"48201324100"
5,10066,48201324200,"48201324200"
5,10067,48201330100,"48201330100"
5,10068,48201330200,"48201330200"
5,10069,48201330301,"48201330301"
8,10070,48201330302,"48201330302"
5,10071,48201330303,"48201330303"
5,10072,48201330400,"48201330400"
7,10073,48201330500,"48201330500"
5,10074,48201330600,"48201330600"
5,10075,48201330700,"48201330700"
5,10076,48201330800,"48201330800"
5,10077,48201330900,"48201330900"
7,10078,48201331100,"48201331100"
7,10079,48201331200,"48201331200"
7,10080,48201331300,"48201331300"
7,10081,48201331400,"48201331400"
7,10082,48201331500,"48201331500"
1,10083,48201331601,"48201331601"
7,10084,48201331602,"48201331602"
9,10085,48201331700,"48201331700"
9,10086,48201331800,"48201331800"
9,10087,48201331900,"48201331900"
9,10088,48201332000,"48201332000"
11,10089,48201332100,"48201332100"
11,10090,48201332200,"48201332200"
7,10091,48201332300,"48201332300"
11,10092,48201332400,"48201332400"
9,10093,48201332500,"48201332500"
9,10094,48201332600,"48201332600"
7,10095,48201332700,"48201332700"
11,10096,48201332800,"48201332800"
7,10097,48201332900,"48201332900"
7,10098,48201333000,"48201333000"
11,10099,48201333100,"48201333100"
9,10100,48201333201,"48201333201"
9,10101,48201333202,"48201333202"
11,10102,48201333300,"48201333300"
11,10103,48201333500,"48201333500"
11,10104,48201333600,"48201333600"
11,10105,48201333700,"48201333700"
11,10106,48201333800,"48201333800"
11,10107,48201333901,"48201333901"
11,10108,48201333902,"48201333902"
11,10109,48201334001,"48201334001"
7,10110,48201334002,"48201334002"
7,10111,48201334003,"48201334003"
7,10112,48201334100,"48201334100"
7,10113,48201340100,"48201340100"
11,10114,48201340201,"48201340201"
11,10115,48201340202,"48201340202"
11,10116,48201340203,"48201340203"
11,10117,48201340301,"48201340301"
11,10118,48201340302,"48201340302"
11,10119,48201340400,"48201340400"
11,10120,48201340500,"48201340500"
11,10121,48201340600,"48201340600"
11,10122,48201340700,"48201340700"
11,10123,48201340800,"48201340800"
7,10124,48201340900,"48201340900"
11,10125,48201341000,"48201341000"
7,10126,48201341100,"48201341100"
7,10127,48201341201,"48201341201"
7,10128,48201341202,"48201341202"
7,10129,48201341301,"48201341301"
9,10130,48201341302,"48201341302"
9,10131,48201341400,"48201341400"
11,10132,48201341501,"48201341501"
11,10133,48201341502,"48201341502"
11,10134,48201341600,"48201341600"
6,10135,48201341700,"48201341700"
10,10136,48201341800,"48201341800"
11,10137,48201342001,"48201342001"
11,10138,48201342002,"48201342002"
11,10139,48201342100,"48201342100"
10,10140,48201342200,"48201342200"
10,10141,48201342300,"48201342300"
11,10142,48201342400,"48201342400"
11,10143,48201342500,"48201342500"
11,10144,48201342700,"48201342700"
11,10145,48201342800,"48201342800"
11,10146,48201342900,"48201342900"
11,10147,48201343000,"48201343000"
11,10148,48201343100,"48201343100"
11,10149,48201343200,"48201343200"
11,10150,48201343301,"48201343301"
11,10151,48201343302,"48201343302"
11,10152,48201343600,"48201343600"
11,10153,48201343700,"48201343700"
11,10154,48201350100,"48201350100"
11,10155,48201350200,"48201350200"
11,10156,48201350300,"48201350300"
11,10157,48201350400,"48201350400"
9,10158,48201350500,"48201350500"
11,10159,48201350601,"48201350601"
11,10160,48201350602,"48201350602"
11,10161,48201350700,"48201350700"
11,10162,48201350801,"48201350801"
11,10163,48201350802,"48201350802"
11,10164,48201410100,"48201410100"
11,10165,48201410200,"48201410200"
9,10166,48201410300,"48201410300"
10,10167,48201410401,"48201410401"
11,10168,48201410402,"48201410402"
9,10169,48201410500,"48201410500"
9,10170,48201410600,"48201410600"
9,10171,48201410701,"48201410701"
7,10172,48201410702,"48201410702"
7,10173,48201410800,"48201410800"
11,10174,48201410900,"48201410900"
11,10175,48201411000,"48201411000"
5,10176,48201411100,"48201411100"
7,10177,48201411200,"48201411200"
11,10178,48201411300,"48201411300"
11,10179,48201411400,"48201411400"
11,10180,48201411501,"48201411501"
11,10181,48201411502,"48201411502"
4,10182,48201411600,"48201411600"
5,10183,48201411700,"48201411700"
5,10184,48201411800,"48201411800"
5,10185,48201411900,"48201411900"
7,10186,48201412000,"48201412000"
5,10187,48201412100,"48201412100"
5,10188,48201412200,"48201412200"
5,10189,48201412300,"48201412300"
4,10190,48201412400,"48201412400"
5,10191,48201412500,"48201412500"
7,10192,48201412600,"48201412600"
9,10193,48201412700,"48201412700"
11,10194,48201412800,"48201412800"
11,10195,48201412900,"48201412900"
7,10196,48201413000,"48201413000"
2,10197,48201413100,"48201413100"
2,10198,48201413201,"48201413201"
2,10199,48201413202,"48201413202"
7,10200,48201413300,"48201413300"
5,10201,48201420100,"48201420100"
7,10202,48201420200,"48201420200"
7,10203,48201420300,"48201420300"
5,10204,48201420400,"48201420400"
5,10205,48201420500,"48201420500"
7,10206,48201420600,"48201420600"
7,10207,48201420700,"48201420700"
7,10208,48201420800,"48201420800"
5,10209,48201420900,"48201420900"
7,10210,48201421000,"48201421000"
7,10211,48201421101,"48201421101"
7,10212,48201421102,"48201421102"
3,10213,48201421201,"48201421201"
3,10214,48201421202,"48201421202"
3,10215,48201421300,"48201421300"
7,10216,48201421401,"48201421401"
3,10217,48201421402,"48201421402"
11,10218,48201421403,"48201421403"
11,10219,48201421500,"48201421500"
11,10220,48201421600,"48201421600"
11,10221,48201421700,"48201421700"
9,10222,48201421800,"48201421800"
11,10223,48201421900,"48201421900"
9,10224,48201422000,"48201422000"
11,10225,48201422100,"48201422100"
9,10226,48201422200,"48201422200"
11,10227,48201422301,"48201422301"
11,10228,48201422302,"48201422302"
11,10229,48201422401,"48201422401"
7,10230,48201422402,"48201422402"
9,10231,48201422500,"48201422500"
11,10232,48201422600,"48201422600"
11,10233,48201422701,"48201422701"
11,10234,48201422702,"48201422702"
11,10235,48201422800,"48201422800"
11,10236,48201422900,"48201422900"
11,10237,48201423000,"48201423000"
11,10238,48201423100,"48201423100"
11,10239,48201423201,"48201423201"
11,10240,48201423202,"48201423202"
11,10241,48201423301,"48201423301"
10,10242,48201423302,"48201423302"
9,10243,48201423401,"48201423401"
7,10244,48201423402,"48201423402"
7,10245,48201423500,"48201423500"
7,10246,48201423600,"48201423600"
7,10247,48201430100,"48201430100"
7,10248,48201430200,"48201430200"
7,10249,48201430300,"48201430300"
11,10250,48201430400,"48201430400"
5,10251,48201430500,"48201430500"
4,10252,48201430600,"48201430600"
7,10253,48201430700,"48201430700"
7,10254,48201430800,"48201430800"
5,10255,48201430900,"48201430900"
7,10256,48201431000,"48201431000"
9,10257,48201431101,"48201431101"
7,10258,48201431102,"48201431102"
9,10259,48201431201,"48201431201"
7,10260,48201431202,"48201431202"
9,10261,48201431301,"48201431301"
7,10262,48201431302,"48201431302"
9,10263,48201431401,"48201431401"
7,10264,48201431402,"48201431402"
5,10265,48201431501,"48201431501"
5,10266,48201431502,"48201431502"
3,10267,48201431600,"48201431600"
7,10268,48201431700,"48201431700"
11,10269,48201431801,"48201431801"
11,10270,48201431802,"48201431802"
9,10271,48201431900,"48201431900"
7,10272,48201432001,"48201432001"
11,10273,48201432002,"48201432002"
11,10274,48201432100,"48201432100"
11,10275,48201432200,"48201432200"
7,10276,48201432300,"48201432300"
7,10277,48201432400,"48201432400"
11,10278,48201432500,"48201432500"
7,10279,48201432600,"48201432600"
7,10280,48201432701,"48201432701"
11,10281,48201432702,"48201432702"
11,10282,48201432801,"48201432801"
11,10283,48201432802,"48201432802"
7,10284,48201432901,"48201432901"
7,10285,48201432902,"48201432902"
7,10286,48201433001,"48201433001"
9,10287,48201433002,"48201433002"
9,10288,48201433003,"48201433003"
9,10289,48201433100,"48201433100"
7,10290,48201433201,"48201433201"
7,10291,48201433202,"48201433202"
7,10292,48201433300,"48201433300"
9,10293,48201433400,"48201433400"
7,10294,48201433501,"48201433501"
9,10295,48201433502,"48201433502"
7,10296,48201433600,"48201433600"
9,10297,48201440100,"48201440100"
9,10298,48201450100,"48201450100"
9,10299,48201450200,"48201450200"
7,10300,48201450300,"48201450300"
9,10301,48201450400,"48201450400"
9,10302,48201450500,"48201450500"
7,10303,48201450600,"48201450600"
7,10304,48201450700,"48201450700"
7,10305,48201450801,"48201450801"
7,10306,48201450802,"48201450802"
7,10307,48201450900,"48201450900"
7,10308,48201451001,"48201451001"
9,10309,48201451002,"48201451002"
7,10310,48201451100,"48201451100"
7,10311,48201451200,"48201451200"
7,10312,48201451300,"48201451300"
9,10313,48201451401,"48201451401"
7,10314,48201451402,"48201451402"
7,10315,48201451403,"48201451403"
7,10316,48201451500,"48201451500"
7,10317,48201451601,"48201451601"
7,10318,48201451602,"48201451602"
9,10319,48201451700,"48201451700"
7,10320,48201451800,"48201451800"
7,10321,48201451901,"48201451901"
7,10322,48201451902,"48201451902"
7,10323,48201452000,"48201452000"
7,10324,48201452100,"48201452100"
9,10325,48201452201,"48201452201"
9,10326,48201452202,"48201452202"
9,10327,48201452300,"48201452300"
11,10328,48201452400,"48201452400"
11,10329,48201452500,"48201452500"
11,10330,48201452600,"48201452600"
9,10331,48201452700,"48201452700"
11,10332,48201452801,"48201452801"
11,10333,48201452802,"48201452802"
11,10334,48201452900,"48201452900"
11,10335,48201453000,"48201453000"
11,10336,48201453100,"48201453100"
10,10337,48201453200,"48201453200"
10,10338,48201453300,"48201453300"
10,10339,48201453401,"48201453401"
10,10340,48201453402,"48201453402"
4,10341,48201453403,"48201453403"
4,10342,48201453501,"48201453501"
10,10343,48201453502,"48201453502"
10,10344,48201453601,"48201453601"
4,10345,48201453602,"48201453602"
11,10346,48201453700,"48201453700"
11,10347,48201453800,"48201453800"
4,10348,48201453900,"48201453900"
4,10349,48201454000,"48201454000"
10,10350,48201454100,"48201454100"
10,10351,48201454200,"48201454200"
4,10352,48201454301,"48201454301"
4,10353,48201454302,"48201454302"
4,10354,48201454400,"48201454400"
5,10355,48201454501,"48201454501"
4,10356,48201454502,"48201454502"
5,10357,48201454600,"48201454600"
5,10358,48201454700,"48201454700"
5,10359,48201454800,"48201454800"
5,10360,48201454900,"48201454900"
5,10361,48201455000,"48201455000"
4,10362,48201455101,"48201455101"
5,10363,48201455102,"48201455102"
5,10364,48201455200,"48201455200"
5,10365,48201455300,"48201455300"
5,10366,48201510100,"48201510100"
5,10367,48201510200,"48201510200"
5,10368,48201510300,"48201510300"
6,10369,48201510400,"48201510400"
7,10370,48201510500,"48201510500"
9,10371,48201510600,"48201510600"
7,10372,48201510700,"48201510700"
5,10373,48201510800,"48201510800"
7,10374,48201510900,"48201510900"
5,10375,48201511001,"48201511001"
5,10376,48201511002,"48201511002"
5,10377,48201511100,"48201511100"
5,10378,48201511200,"48201511200"
5,10379,48201511301,"48201511301"
5,10380,48201511302,"48201511302"
11,10381,48201511400,"48201511400"
5,10382,48201511500,"48201511500"
4,10383,48201511600,"48201511600"
1,10384,48201520100,"48201520100"
1,10385,48201520200,"48201520200"
6,10386,48201520300,"48201520300"
5,10387,48201520400,"48201520400"
5,10388,48201520500,"48201520500"
1,10389,48201520601,"48201520601"
4,10390,48201520602,"48201520602"
11,10391,48201520700,"48201520700"
11,10392,48201521000,"48201521000"
7,10393,48201521100,"48201521100"
5,10394,48201521200,"48201521200"
7,10395,48201521300,"48201521300"
7,10396,48201521400,"48201521400"
11,10397,48201521500,"48201521500"
11,10398,48201521600,"48201521600"
1,10399,48201521700,"48201521700"
1,10400,48201521800,"48201521800"
7,10401,48201521900,"48201521900"
7,10402,48201522000,"48201522000"
7,10403,48201522100,"48201522100"
3,10404,48201522201,"48201522201"
7,10405,48201522202,"48201522202"
7,10406,48201522301,"48201522301"
7,10407,48201522302,"48201522302"
5,10408,48201522401,"48201522401"
7,10409,48201522402,"48201522402"
7,10410,48201522500,"48201522500"
7,10411,48201530100,"48201530100"
7,10412,48201530200,"48201530200"
2,10413,48201530300,"48201530300"
1,10414,48201530400,"48201530400"
1,10415,48201530500,"48201530500"
1,10416,48201530600,"48201530600"
1,10417,48201530700,"48201530700"
5,10418,48201530800,"48201530800"
7,10419,48201530900,"48201530900"
5,10420,48201531000,"48201531000"
5,10421,48201531100,"48201531100"
7,10422,48201531200,"48201531200"
5,10423,48201531300,"48201531300"
7,10424,48201531400,"48201531400"
7,10425,48201531500,"48201531500"
5,10426,48201531600,"48201531600"
7,10427,48201531700,"48201531700"
7,10428,48201531800,"48201531800"
7,10429,48201531900,"48201531900"
7,10430,48201532001,"48201532001"
7,10431,48201532002,"48201532002"
7,10432,48201532100,"48201532100"
9,10433,48201532200,"48201532200"
7,10434,48201532300,"48201532300"
7,10435,48201532400,"48201532400"
11,10436,48201532501,"48201532501"
9,10437,48201532502,"48201532502"
7,10438,48201532600,"48201532600"
9,10439,48201532700,"48201532700"
7,10440,48201532800,"48201532800"
11,10441,48201532900,"48201532900"
9,10442,48201533000,"48201533000"
9,10443,48201533100,"48201533100"
9,10444,48201533200,"48201533200"
9,10445,48201533300,"48201533300"
11,10446,48201533400,"48201533400"
11,10447,48201533500,"48201533500"
11,10448,48201533600,"48201533600"
11,10449,48201533701,"48201533701"
7,10450,48201533702,"48201533702"
7,10451,48201533801,"48201533801"
7,10452,48201533802,"48201533802"
11,10453,48201533901,"48201533901"
7,10454,48201533902,"48201533902"
7,10455,48201534001,"48201534001"
7,10456,48201534002,"48201534002"
7,10457,48201534003,"48201534003"
7,10458,48201534100,"48201534100"
7,10459,48201534201,"48201534201"
7,10460,48201534202,"48201534202"
7,10461,48201534203,"48201534203"
7,10462,48201540100,"48201540100"
7,10463,48201540200,"48201540200"
